user_id,meal_type,timestamp,is_weekend,logged,food_id,food_name,tags
user_009,morning_snack,2025-01-26 10:09:00,True,True,9,mango chicken lettuce wraps,['fish']
user_009,lunch,2025-01-26 13:59:00,True,True,8,lentil soup,['legumes']
user_009,afternoon_snack,2025-01-26 16:08:00,True,False,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,dinner,2025-01-26 20:06:00,True,True,10,black bean and sweet potato tacos,['legumes']
user_009,breakfast,2025-01-27 08:03:00,False,False,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,lunch,2025-01-27 12:56:00,False,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,afternoon_snack,2025-01-27 15:44:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-01-27 20:49:00,False,False,6,mushroom risotto,['dairy']
user_009,early_morning,2025-01-28 05:49:00,False,True,1,beef tacos,['dairy']
user_009,breakfast,2025-01-28 09:06:00,False,False,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,lunch,2025-01-28 11:50:00,False,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,dinner,2025-01-28 18:01:00,False,False,1,beef tacos,['dairy']
user_009,evening_snack,2025-01-28 22:12:00,False,False,8,lentil soup,['legumes']
user_009,breakfast,2025-01-29 09:11:00,False,True,6,mushroom risotto,['dairy']
user_009,lunch,2025-01-29 13:24:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-01-29 20:52:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,evening_snack,2025-01-29 21:31:00,False,False,9,mango chicken lettuce wraps,['fish']
user_009,early_morning,2025-01-30 05:04:00,False,False,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,breakfast,2025-01-30 08:14:00,False,True,11,herb roasted vegetables,[]
user_009,lunch,2025-01-30 11:18:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-01-30 20:26:00,False,False,9,mango chicken lettuce wraps,['fish']
user_009,evening_snack,2025-01-30 21:51:00,False,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,early_morning,2025-01-31 05:51:00,False,False,9,mango chicken lettuce wraps,['fish']
user_009,breakfast,2025-01-31 07:15:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,morning_snack,2025-01-31 10:04:00,False,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,lunch,2025-01-31 11:33:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-01-31 19:41:00,False,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,breakfast,2025-02-01 07:14:00,True,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,lunch,2025-02-01 13:12:00,True,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,dinner,2025-02-01 18:06:00,True,True,1,beef tacos,['dairy']
user_009,breakfast,2025-02-02 08:52:00,True,True,10,black bean and sweet potato tacos,['legumes']
user_009,lunch,2025-02-02 12:05:00,True,True,9,mango chicken lettuce wraps,['fish']
user_009,afternoon_snack,2025-02-02 15:55:00,True,False,11,herb roasted vegetables,[]
user_009,dinner,2025-02-02 19:43:00,True,True,9,mango chicken lettuce wraps,['fish']
user_009,evening_snack,2025-02-02 21:11:00,True,True,1,beef tacos,['dairy']
user_009,breakfast,2025-02-03 08:20:00,False,True,1,beef tacos,['dairy']
user_009,lunch,2025-02-03 11:55:00,False,True,8,lentil soup,['legumes']
user_009,dinner,2025-02-03 19:27:00,False,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,breakfast,2025-02-04 08:51:00,False,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,lunch,2025-02-04 12:15:00,False,True,8,lentil soup,['legumes']
user_009,afternoon_snack,2025-02-04 15:33:00,False,False,11,herb roasted vegetables,[]
user_009,dinner,2025-02-04 19:36:00,False,True,11,herb roasted vegetables,[]
user_009,early_morning,2025-02-05 05:40:00,False,True,0,margherita pizza,"['gluten', 'dairy']"
user_009,breakfast,2025-02-05 09:46:00,False,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,lunch,2025-02-05 13:20:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-02-05 20:59:00,False,True,6,mushroom risotto,['dairy']
user_009,early_morning,2025-02-06 06:48:00,False,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,breakfast,2025-02-06 09:58:00,False,False,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,lunch,2025-02-06 11:59:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-02-06 20:15:00,False,False,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,breakfast,2025-02-07 07:07:00,False,True,6,mushroom risotto,['dairy']
user_009,lunch,2025-02-07 13:22:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,dinner,2025-02-07 18:16:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,early_morning,2025-02-08 06:30:00,True,False,8,lentil soup,['legumes']
user_009,breakfast,2025-02-08 07:06:00,True,True,0,margherita pizza,"['gluten', 'dairy']"
user_009,lunch,2025-02-08 12:34:00,True,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,afternoon_snack,2025-02-08 15:08:00,True,True,0,margherita pizza,"['gluten', 'dairy']"
user_009,dinner,2025-02-08 19:42:00,True,True,9,mango chicken lettuce wraps,['fish']
user_009,breakfast,2025-02-09 07:16:00,True,True,10,black bean and sweet potato tacos,['legumes']
user_009,lunch,2025-02-09 11:49:00,True,True,8,lentil soup,['legumes']
user_009,dinner,2025-02-09 20:37:00,True,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,early_morning,2025-02-10 06:05:00,False,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,breakfast,2025-02-10 07:13:00,False,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,lunch,2025-02-10 13:02:00,False,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,dinner,2025-02-10 19:48:00,False,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,evening_snack,2025-02-10 22:44:00,False,True,8,lentil soup,['legumes']
user_009,breakfast,2025-02-11 07:31:00,False,True,0,margherita pizza,"['gluten', 'dairy']"
user_009,lunch,2025-02-11 12:14:00,False,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,afternoon_snack,2025-02-11 15:43:00,False,False,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,dinner,2025-02-11 18:19:00,False,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,evening_snack,2025-02-11 21:29:00,False,True,11,herb roasted vegetables,[]
user_009,breakfast,2025-02-12 09:23:00,False,True,11,herb roasted vegetables,[]
user_009,lunch,2025-02-12 12:44:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,afternoon_snack,2025-02-12 16:17:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,dinner,2025-02-12 19:02:00,False,True,6,mushroom risotto,['dairy']
user_009,breakfast,2025-02-13 08:48:00,False,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,lunch,2025-02-13 11:10:00,False,True,1,beef tacos,['dairy']
user_009,afternoon_snack,2025-02-13 15:18:00,False,True,8,lentil soup,['legumes']
user_009,dinner,2025-02-13 18:18:00,False,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,breakfast,2025-02-14 07:21:00,False,True,0,margherita pizza,"['gluten', 'dairy']"
user_009,lunch,2025-02-14 12:43:00,False,False,11,herb roasted vegetables,[]
user_009,dinner,2025-02-14 20:31:00,False,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,early_morning,2025-02-15 05:33:00,True,False,8,lentil soup,['legumes']
user_009,breakfast,2025-02-15 08:06:00,True,False,11,herb roasted vegetables,[]
user_009,morning_snack,2025-02-15 10:38:00,True,True,9,mango chicken lettuce wraps,['fish']
user_009,lunch,2025-02-15 13:14:00,True,True,6,mushroom risotto,['dairy']
user_009,dinner,2025-02-15 20:25:00,True,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,breakfast,2025-02-16 07:42:00,True,False,9,mango chicken lettuce wraps,['fish']
user_009,morning_snack,2025-02-16 10:35:00,True,True,0,margherita pizza,"['gluten', 'dairy']"
user_009,lunch,2025-02-16 11:15:00,True,False,8,lentil soup,['legumes']
user_009,afternoon_snack,2025-02-16 16:40:00,True,False,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,dinner,2025-02-16 20:22:00,True,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,early_morning,2025-02-17 06:54:00,False,True,0,margherita pizza,"['gluten', 'dairy']"
user_009,breakfast,2025-02-17 07:42:00,False,False,10,black bean and sweet potato tacos,['legumes']
user_009,lunch,2025-02-17 13:27:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,dinner,2025-02-17 20:26:00,False,True,1,beef tacos,['dairy']
user_009,breakfast,2025-02-18 07:47:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,morning_snack,2025-02-18 10:26:00,False,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,lunch,2025-02-18 13:15:00,False,True,11,herb roasted vegetables,[]
user_009,afternoon_snack,2025-02-18 15:50:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-02-18 19:37:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,breakfast,2025-02-19 09:06:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,lunch,2025-02-19 12:39:00,False,True,11,herb roasted vegetables,[]
user_009,dinner,2025-02-19 18:30:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,early_morning,2025-02-20 05:58:00,False,True,11,herb roasted vegetables,[]
user_009,breakfast,2025-02-20 08:52:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,lunch,2025-02-20 12:39:00,False,False,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,afternoon_snack,2025-02-20 15:24:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,dinner,2025-02-20 19:06:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,breakfast,2025-02-21 08:11:00,False,True,11,herb roasted vegetables,[]
user_009,lunch,2025-02-21 12:18:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-02-21 18:11:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,breakfast,2025-02-22 08:27:00,True,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,lunch,2025-02-22 13:09:00,True,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,dinner,2025-02-22 20:14:00,True,True,9,mango chicken lettuce wraps,['fish']
user_009,breakfast,2025-02-23 08:39:00,True,True,1,beef tacos,['dairy']
user_009,morning_snack,2025-02-23 10:36:00,True,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,lunch,2025-02-23 12:09:00,True,True,9,mango chicken lettuce wraps,['fish']
user_009,afternoon_snack,2025-02-23 16:57:00,True,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,dinner,2025-02-23 19:58:00,True,True,1,beef tacos,['dairy']
user_009,breakfast,2025-02-24 08:20:00,False,True,0,margherita pizza,"['gluten', 'dairy']"
user_009,lunch,2025-02-24 11:05:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,afternoon_snack,2025-02-24 15:29:00,False,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,dinner,2025-02-24 19:22:00,False,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,evening_snack,2025-02-24 22:09:00,False,False,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,breakfast,2025-02-25 08:44:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,lunch,2025-02-25 11:02:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-02-25 18:25:00,False,False,11,herb roasted vegetables,[]
user_009,breakfast,2025-02-26 09:37:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,lunch,2025-02-26 12:01:00,False,True,6,mushroom risotto,['dairy']
user_009,afternoon_snack,2025-02-26 16:01:00,False,True,0,margherita pizza,"['gluten', 'dairy']"
user_009,dinner,2025-02-26 20:26:00,False,True,10,black bean and sweet potato tacos,['legumes']
user_009,breakfast,2025-02-27 09:46:00,False,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,lunch,2025-02-27 11:59:00,False,False,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,dinner,2025-02-27 20:17:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,breakfast,2025-02-28 08:36:00,False,False,0,margherita pizza,"['gluten', 'dairy']"
user_009,lunch,2025-02-28 12:15:00,False,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-02-28 19:13:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,early_morning,2025-03-01 06:57:00,True,True,9,mango chicken lettuce wraps,['fish']
user_009,breakfast,2025-03-01 08:27:00,True,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,lunch,2025-03-01 12:19:00,True,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,dinner,2025-03-01 19:53:00,True,False,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,breakfast,2025-03-02 09:24:00,True,False,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,lunch,2025-03-02 11:33:00,True,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,dinner,2025-03-02 18:23:00,True,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,early_morning,2025-03-03 05:45:00,False,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,breakfast,2025-03-03 08:38:00,False,True,1,beef tacos,['dairy']
user_009,lunch,2025-03-03 13:34:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,afternoon_snack,2025-03-03 15:33:00,False,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,dinner,2025-03-03 18:59:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,breakfast,2025-03-04 07:42:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,lunch,2025-03-04 12:08:00,False,False,10,black bean and sweet potato tacos,['legumes']
user_009,dinner,2025-03-04 20:08:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,breakfast,2025-03-05 09:54:00,False,True,10,black bean and sweet potato tacos,['legumes']
user_009,lunch,2025-03-05 12:03:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,afternoon_snack,2025-03-05 15:29:00,False,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,dinner,2025-03-05 20:43:00,False,True,8,lentil soup,['legumes']
user_009,breakfast,2025-03-06 08:10:00,False,False,9,mango chicken lettuce wraps,['fish']
user_009,morning_snack,2025-03-06 10:40:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,lunch,2025-03-06 11:17:00,False,True,11,herb roasted vegetables,[]
user_009,dinner,2025-03-06 18:28:00,False,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,evening_snack,2025-03-06 21:42:00,False,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,breakfast,2025-03-07 07:44:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,lunch,2025-03-07 12:12:00,False,True,1,beef tacos,['dairy']
user_009,dinner,2025-03-07 18:58:00,False,False,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,early_morning,2025-03-08 06:24:00,True,True,6,mushroom risotto,['dairy']
user_009,breakfast,2025-03-08 07:22:00,True,True,1,beef tacos,['dairy']
user_009,lunch,2025-03-08 11:41:00,True,False,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,dinner,2025-03-08 20:17:00,True,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,breakfast,2025-03-09 09:51:00,True,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,lunch,2025-03-09 12:01:00,True,False,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,afternoon_snack,2025-03-09 16:29:00,True,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,dinner,2025-03-09 18:15:00,True,False,6,mushroom risotto,['dairy']
user_009,early_morning,2025-03-10 06:19:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,breakfast,2025-03-10 08:11:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,lunch,2025-03-10 11:29:00,False,False,6,mushroom risotto,['dairy']
user_009,dinner,2025-03-10 18:26:00,False,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,breakfast,2025-03-11 07:16:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,morning_snack,2025-03-11 10:13:00,False,False,9,mango chicken lettuce wraps,['fish']
user_009,lunch,2025-03-11 11:11:00,False,False,1,beef tacos,['dairy']
user_009,dinner,2025-03-11 19:06:00,False,True,8,lentil soup,['legumes']
user_009,evening_snack,2025-03-11 21:24:00,False,True,8,lentil soup,['legumes']
user_009,breakfast,2025-03-12 09:03:00,False,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,lunch,2025-03-12 12:27:00,False,True,10,black bean and sweet potato tacos,['legumes']
user_009,dinner,2025-03-12 18:26:00,False,False,8,lentil soup,['legumes']
user_009,breakfast,2025-03-13 07:59:00,False,False,1,beef tacos,['dairy']
user_009,lunch,2025-03-13 13:04:00,False,False,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,dinner,2025-03-13 19:49:00,False,True,0,margherita pizza,"['gluten', 'dairy']"
user_009,breakfast,2025-03-14 09:48:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,lunch,2025-03-14 12:32:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,dinner,2025-03-14 19:15:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,evening_snack,2025-03-14 21:54:00,False,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,early_morning,2025-03-15 06:50:00,True,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,breakfast,2025-03-15 07:40:00,True,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,morning_snack,2025-03-15 10:17:00,True,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,lunch,2025-03-15 11:29:00,True,False,6,mushroom risotto,['dairy']
user_009,dinner,2025-03-15 19:50:00,True,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,breakfast,2025-03-16 07:24:00,True,True,1,beef tacos,['dairy']
user_009,morning_snack,2025-03-16 10:44:00,True,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,lunch,2025-03-16 12:03:00,True,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,dinner,2025-03-16 18:51:00,True,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,evening_snack,2025-03-16 21:18:00,True,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,early_morning,2025-03-17 06:35:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,breakfast,2025-03-17 09:21:00,False,True,0,margherita pizza,"['gluten', 'dairy']"
user_009,lunch,2025-03-17 11:34:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,dinner,2025-03-17 20:35:00,False,True,4,chicken caesar salad,"['gluten', 'dairy', 'fish', 'egg']"
user_009,evening_snack,2025-03-17 21:43:00,False,False,8,lentil soup,['legumes']
user_009,breakfast,2025-03-18 07:33:00,False,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,lunch,2025-03-18 11:34:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,dinner,2025-03-18 20:08:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,evening_snack,2025-03-18 22:03:00,False,True,6,mushroom risotto,['dairy']
user_009,breakfast,2025-03-19 09:21:00,False,False,0,margherita pizza,"['gluten', 'dairy']"
user_009,lunch,2025-03-19 13:49:00,False,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,afternoon_snack,2025-03-19 16:53:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,dinner,2025-03-19 20:09:00,False,False,8,lentil soup,['legumes']
user_009,evening_snack,2025-03-19 21:18:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,breakfast,2025-03-20 09:38:00,False,True,8,lentil soup,['legumes']
user_009,lunch,2025-03-20 11:32:00,False,True,1,beef tacos,['dairy']
user_009,afternoon_snack,2025-03-20 15:36:00,False,False,11,herb roasted vegetables,[]
user_009,dinner,2025-03-20 18:27:00,False,True,11,herb roasted vegetables,[]
user_009,evening_snack,2025-03-20 22:48:00,False,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,breakfast,2025-03-21 07:20:00,False,False,9,mango chicken lettuce wraps,['fish']
user_009,lunch,2025-03-21 12:20:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-03-21 20:27:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,breakfast,2025-03-22 08:43:00,True,False,1,beef tacos,['dairy']
user_009,lunch,2025-03-22 12:15:00,True,False,9,mango chicken lettuce wraps,['fish']
user_009,afternoon_snack,2025-03-22 16:33:00,True,False,8,lentil soup,['legumes']
user_009,dinner,2025-03-22 18:54:00,True,True,0,margherita pizza,"['gluten', 'dairy']"
user_009,breakfast,2025-03-23 08:52:00,True,False,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,morning_snack,2025-03-23 10:10:00,True,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,lunch,2025-03-23 12:14:00,True,False,10,black bean and sweet potato tacos,['legumes']
user_009,dinner,2025-03-23 20:54:00,True,False,1,beef tacos,['dairy']
user_009,breakfast,2025-03-24 09:33:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,lunch,2025-03-24 13:07:00,False,True,6,mushroom risotto,['dairy']
user_009,dinner,2025-03-24 18:39:00,False,False,8,lentil soup,['legumes']
user_009,breakfast,2025-03-25 09:13:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,morning_snack,2025-03-25 10:25:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,lunch,2025-03-25 13:22:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,afternoon_snack,2025-03-25 15:36:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-03-25 18:46:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,breakfast,2025-03-26 08:53:00,False,True,0,margherita pizza,"['gluten', 'dairy']"
user_009,lunch,2025-03-26 13:25:00,False,True,1,beef tacos,['dairy']
user_009,dinner,2025-03-26 19:35:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,breakfast,2025-03-27 07:36:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,lunch,2025-03-27 11:45:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-03-27 19:52:00,False,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,evening_snack,2025-03-27 21:51:00,False,True,6,mushroom risotto,['dairy']
user_009,breakfast,2025-03-28 09:42:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,lunch,2025-03-28 12:34:00,False,True,9,mango chicken lettuce wraps,['fish']
user_009,afternoon_snack,2025-03-28 16:10:00,False,True,10,black bean and sweet potato tacos,['legumes']
user_009,dinner,2025-03-28 18:47:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_009,evening_snack,2025-03-28 21:29:00,False,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,breakfast,2025-03-29 09:21:00,True,True,8,lentil soup,['legumes']
user_009,lunch,2025-03-29 13:05:00,True,True,1,beef tacos,['dairy']
user_009,afternoon_snack,2025-03-29 16:43:00,True,True,10,black bean and sweet potato tacos,['legumes']
user_009,dinner,2025-03-29 18:13:00,True,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,evening_snack,2025-03-29 22:33:00,True,False,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_009,breakfast,2025-03-30 08:17:00,True,True,9,mango chicken lettuce wraps,['fish']
user_009,lunch,2025-03-30 11:45:00,True,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-03-30 18:36:00,True,True,11,herb roasted vegetables,[]
user_009,early_morning,2025-03-31 06:49:00,False,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_009,breakfast,2025-03-31 09:17:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,lunch,2025-03-31 12:04:00,False,True,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,dinner,2025-03-31 18:57:00,False,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_009,evening_snack,2025-03-31 21:07:00,False,False,10,black bean and sweet potato tacos,['legumes']
user_010,breakfast,2025-01-01 08:20:00,False,True,10,black bean and sweet potato tacos,['legumes']
user_010,morning_snack,2025-01-01 10:42:00,False,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_010,lunch,2025-01-01 12:32:00,False,False,3,classic cheeseburger,"['gluten', 'dairy']"
user_010,dinner,2025-01-01 20:40:00,False,True,0,margherita pizza,"['gluten', 'dairy']"
user_010,evening_snack,2025-01-01 21:32:00,False,True,10,black bean and sweet potato tacos,['legumes']
user_010,breakfast,2025-01-02 08:00:00,False,True,5,peanut butter banana smoothie,"['peanuts', 'dairy', 'gluten']"
user_010,lunch,2025-01-02 13:52:00,False,True,3,classic cheeseburger,"['gluten', 'dairy']"
user_010,afternoon_snack,2025-01-02 15:16:00,False,False,7,salmon sushi roll,"['fish', 'soy', 'gluten']"
user_010,dinner,2025-01-02 18:29:00,False,True,10,black bean and sweet potato tacos,['legumes']
user_010,evening_snack,2025-01-02 21:57:00,False,True,11,herb roasted vegetables,[]
user_010,breakfast,2025-01-03 09:51:00,False,True,2,shrimp stir fry,"['shellfish', 'soy', 'gluten']"
user_010,lunch,2025-01-03 13:14:00,False,True,10,black bean and sweet potato tacos,['legumes']
user_010,dinner,2025-01-03 18:15:00,False,True,11,herb roasted vegetables,[]
